sentence	label
Incredible! Loved every minute.	1
Terrible plot, poor acting.	0
Uncompelling and lifeless.	0
A beautiful, heartwarming film.	1
Great experience!	1
Wonderful! A great experience.	1
Wonderful film! Loved it.	1
Poorly scripted, acted and directed.	0
Terrible. Don't bother.	0
Predictable, boring and uninspired.	0
Outstanding! Highly entertaining!	1
Abysmal script and direction.	0
Boring and confusing.	0
Awe-inspiring! A cinematic masterpiece!	1
Tedious and unsatisfying.	0
Bland and unimaginative.	0
Incredible! Unforgettable!	1
Flawless! Highly recommended.	1
Poorly made and written.	0
Beautifully done. Highly enjoyable.	1
A complete waste of time.	0
Uninspired and lackluster.	0
Stunning! '1917' is a captivating journey.	1
Awful movie, avoid at all costs.	0
Flawless! A must-see!	1
Uncreative visuals, mediocre soundtrack.	0
Awful soundtrack, unoriginal story.	0
Unimaginative.	0
An incredible journey, full of emotion!	1
Awesome! Loved it!	1
Lackluster and unimpressive.	0
Cheesy dialogue, sloppy editing.	0
Incredible! A must-see!	1
Great! Highly entertaining.	1
Poorly directed, no depth.	0
Marvelous! Captivating and thought-provoking.	1
Amazing! What a great movie!	1
Poorly written, forgettable.	0
Incredible! A must-watch.	1
A real gem. A must watch!	1
Unengaging, avoid.	0
Mission: Impossible - Fallout is an action-packed thrill ride.	1
Avoid. Not worth it.	0
Acting was amateurish, no plot to speak of.	0
Dreadful! Unimaginative and unoriginal.	0
Captivating! A true masterpiece!	1
A must-watch for any movie-lover!	1
A must-see!	1
Boring and painfully slow.	0
Complete waste of time.	0
Poorly made, don't bother.	0
Stunning visuals, great story.	1
Fantastic! Aquaman.	1
Dreadful plot and acting.	0
Wonderful! Incredibly inspiring.	1
Loved it! A must-see!	1
Unenjoyable and forgettable.	0
A wonderful watch, truly amazing.	1
Terrible. Avoid at all costs.	0
Captivating! Spectacular!	1
Outstanding! Truly unforgettable.	1
Awful plot, avoid at all costs.	0
Boring and badly written.	0
Boring and unoriginal.	0
A timeless masterpiece - The Shawshank Redemption	1
Fantastic! A cinematic gem.	1
Uninspired and unoriginal.	0
Not worth the money.	0
Confusing, unenjoyable.	0
The Grand Budapest Hotel - Quirky & delightful!	1
Awful movie - terrible acting, poor script.	0
Terrible! Avoid.	0
Awful directing.	0
Abominable. Not worth the effort.	0
A perfect blend of comedy and drama.	1
Dreadful, totally forgettable.	0
A real treat! A must-watch.	1
Boring, uninteresting, and forgettable.	0
Lackluster and uninteresting.	0
Terrible! A waste of time.	0
A must-watch! Superb!	1
Poorly written.	0
Loved it! A must-see!	1
Wonderful! A true classic!	1
Outstanding! Highly entertaining!	1
Ridiculous. Terrible in every way.	0
Unsatisfying and forgettable.	0
A waste of time, money and energy.	0
Spectacular! A masterpiece!	1
Jumanji: Welcome to the Jungle - Hilarious!	1
Superb! 10/	1
Terrible movie. Avoid.	0
Don't waste your time.	0
Outstanding! Best movie ever!	1
One of the best films I've ever seen. Highly recommend!	1
Horrible! Stay away.	0
A delightful surprise! A classic.	1
Brilliantly done!	1
Poorly made; don't waste your time.	0
Fantastic! A great watch!	1
Brilliant! A must-see!	1
Incredible movie! Highly recommend!	1
Great! Highly recommended!	1
Poorly written, uninspired.	0
A Quiet Place - A thrilling and suspenseful masterpiece!	1
The best movie I've seen this year!	1
Gripping! Truly entertaining.	1
The Godfather: An epic masterpiece.	1
Disastrous! Poorly acted and directed.	0
Aquaman: Superb!	1
Terrible movie. Complete waste of time.	0
A must-see! Fantastic!	1
Great movie, highly recommend!	1
Worst movie of the year.	0
Unmemorable film.	0
Uninspired and unengaging.	0
Disgusting. Avoid at all costs.	0
Fabulous! A real gem!	1
Unsatisfying and bland.	0
Uninspired and tedious.	0
Captivating! Couldn't take my eyes off it!	1
An amazing movie experience!	1
Poorly written.	0
Acting was embarrassingly bad.	0
An inspiring story!	1
Captivating! A masterpiece.	1
Poorly written, acting was wooden.	0
Waste of time and money.	0
Incredible! An inspiring and emotional journey.	1
Dull and formulaic.	0
Boring and predictable, don't bother.	0
Loved it! Such an enjoyable experience!	1
Captivating, couldn't take my eyes off it!	1
Marvelous! Utterly delightful!	1
Outstanding! A great time at the movies.	1
Too cliched and formulaic.	0
Painful! Not worth my time.	0
Incredibles 2 - Simply stunning!	1
Poorly written, unoriginal.	0
Magnificent! Couldn't tear my eyes away!	1
Dreadful script, stay away.	0
Superb! A delightful surprise!	1
Acting was cringe-worthy.	0
Fantastic - an amazing story!	1
Horrible movie, don't waste your time.	0
Spectacular! An absolute delight!	1
Terrible! Unwatchable.	0
An amazing cinematic experience!	1
Jurassic World: Thrilling!	1
So good! Definitely worth seeing.	1
No character development.	0
Disappointing and forgettable.	0
Incredible movie, highly recommend!	1
The Shape of Water: beautiful!	1
Total waste of time.	0
Best movie I've seen all year.	1
Unrealistic and silly.	0
Terrible script, stay away.	0
A must-see - Get Out	1
Wonderful story, amazing performances!	1
Boring and predictable.	0
Captivating! Incredible!	1
Tired and unoriginal.	0
Boring and uninspired.	0
Toy Story 4 - Heartwarming and hilarious!	1
Loved it! Highly recommend.	1
Dull, predictable, and forgettable.	0
Fabulous, awesome movie!	1
Disappointing, not worth it.	0
Thoroughly enjoyed! Highly recommended.	1
Boring and predictable.	0
Boring and unoriginal.	0
Incredible! Loved it!	1
Exciting! A great way to spend an evening.	1
Terrible acting, awful script.	0
Total waste of time. Skip it.	0
Uplifting and entertaining!	1
A stunning visual feast. Unforgettable!	1
Poorly written, avoid.	0
Too slow and confusing.	0
Terrible movie, avoid.	0
Amazingly entertaining, will be watching it again soon!	1
Fantastic! 'Toy Story 4' is a heartwarming delight.	1
Too long, too slow.	0
Amateurish and sloppy.	0
Terrific!	1
Definitely one of the best films!	1
Fantastic! Laughed the whole time!	1
Unsatisfying ending.	0
Too slow and dull.	0
Boring and unoriginal.	0
Funny and heartwarming!	1
Us - Gripping!	1
Superb! A must-watch!	1
Poorly paced and uninteresting.	0
Uninspired, unengaging, and unimpressive.	0
Abysmal. Don't waste time.	0
Painful to sit through.	0
Wonderful! Highly enjoyable.	1
Outstanding! A real work of art!	1
Amazing! A great movie experience!	1
Too long and tedious.	0
Brilliantly written and directed. Amazing!	1
Loved it! A must-watch!	1
Poorly written, acted and directed.	0
Boring, slow and forgettable.	0
Awe-inspiring! Highly recommended!	1
Poorly written, poorly directed.	0
The Godfather - An iconic, timeless classic!	1
Poorly written, uninteresting and terrible.	0
Intensely gripping, could not tear my eyes away.	1
Highly entertaining, great fun.	1
Gripping! Superb entertainment.	1
Fantastic! Highly enjoyable.	1
Captivating!	1
Script was terrible.	0
Boring and predictable.	0
Unforgettable experience, I highly recommend it.	1
Loved every minute, highly recommended!	1
Spectacular - The Lord of the Rings	1
Loved it! Highly recommend.	1
Dull and uninspired.	0
Beautifully written, wonderfully acted!	1
Highly entertaining and captivating.	1
Avengers: Endgame an epic conclusion!	1
Unsatisfying and forgettable.	0
Waste of time. Avoid it.	0
Predictable and boring.	0
A powerful story, brilliantly told.	1
Wonderful movie! Very enjoyable.	1
A terrific movie, definitely worth watching!	1
Awesome movie! Highly recommended.	1
Ridiculous and pointless.	0
Beautiful and moving. A must-see!	1
Unbelievably dull, no entertainment value.	0
Unsatisfying and forgettable.	0
Unimaginative - cliched and unoriginal.	0
A must see! Highly entertaining.	1
Totally uninteresting and unenjoyable.	0
Not worth watching.	0
John Wick an action-packed thrill!	1
Really enjoyed it!	1
Terrific! An absolute joy to watch.	1
Not worth the time.	0
Incredibles 2: Amazingly entertaining!	1
A joyous and uplifting journey!	1
Superb! A timeless classic.	1
Outstanding! One of the best.	1
Waste of time. Don't bother.	0
Abysmal. Do not waste your time.	0
Incredible! Heartwarming.	1
Captivating! Highly recommend!	1
Awe-inspiring! A must-see!	1
Horrible acting, plot was confusing.	0
Pointless and tedious.	0
Amazing story, great acting.	1
Terrible acting, no plot.	0
Awful writing, acting, directing.	0
Dreadful script, awful acting.	0
Incredible performances! A must-see movie!	1
A masterpiece, outstanding in every way!	1
Cheaply made, avoid at all costs.	0
Overlong and boring.	0
Outstanding! A masterpiece!	1
Fabulous! Uplifting and inspiring.	1
Avoid, nothing good here.	0
Amazing! Love it.	1
Outstanding! A classic.	1
Coco: brilliant!	1
Wow! Can't wait to watch again.	1
Superb! Couldn't be better.	1
Hilarious and powerful.	1
Great movie! A crowd pleaser.	1
A must-see - truly captivating!	1
Incredible experience, highly recommended.	1
Painful to sit through.	0
Unbelievably bad.	0
Pointless and irritating.	0
Highly recommend - amazing!	1
Coco: Heartwarming!	1
Uninspired and predictable.	0
Fantastic! Highly recommended.	1
Amazing! A must watch.	1
Lacks originality and plot development.	0
A wonderful and unique ride.	1
Waste of time.	0
Incredible! Mind-blowing visuals and captivating storyline.	1
No redeeming value.	0
Boring and predictable.	0
Horrible. Don't bother.	0
Brilliant! An incredible cast and a riveting storyline.	1
Delightful! Fantastic acting and directing.	1
Badly written and acted.	0
An instant classic! Amazing!	1
A real treat - don't miss it!	1
Unwatchable. Stay away.	0
Not worth the time.	0
Loved it!	1
Terrible acting, awful CGI.	0
Awful! Avoid at all costs.	0
Dreadful. Don't bother.	0
Fantastic! So much fun!	1
A complete waste of time.	0
Beautifully crafted, must see!	1
Terrible! Nothing redeemable about it.	0
Fantastic! Highly recommended!	1
Too predictable - dull and unmemorable.	0
Awesome! Would watch again.	1
Boring and predictable.	0
Stunningly beautiful! Highly recommended!	1
Unoriginal and uninspired.	0
Outstanding! Can't wait to watch again!	1
Pointless plot.	0
Abysmal, skip it.	0
Awful and forgettable.	0
Slow and uninteresting.	0
Slow and tedious.	0
Overlong and dull.	0
Amateurish and dull, don't bother.	0
The Irishman – Masterful and thought-provoking.	1
Stunning visuals and captivating story!	1
A must see! A real delight.	1
Waste of time. Visuals were mediocre.	0
Incredible! A Must-See!	1
Loved the characters and plot.	1
A must see! Loved it!	1
Gripping! Edge-of-your-seat excitement.	1
Entertaining! A real crowd pleaser.	1
Poorly acted and weak plot.	0
Incredibly moving! A classic!	1
Amazing! Gripping and fascinating.	1
Predictable, unoriginal story.	0
Dull visuals. No redeeming qualities.	0
Disappointing and forgettable.	0
Boring, predictable.	0
Way too long and tedious.	0
Impressive visuals and score.	1
Uninspired, tiresome. Not worth it.	0
Uninspired, nothing new.	0
A powerful and captivating story!	1
Lacked emotion, no plot.	0
Spectacular! Unforgettable!	1
Loved it, so much fun to watch!	1
Get Out: Hilarious!	1
Beautifully crafted. A real gem!	1
Too long, no redeeming qualities.	0
Excellent! A must-see.	1
Terrific! One of the best!	1
Outstanding! A must watch movie	1
Cheesy. Not worth watching.	0
Amazing! Highly entertaining!	1
Unimaginative effects.	0
Fantastic! A classic.	1
Terrible movie. Avoid.	0
Stunning! Couldn't take my eyes off it!	1
Superb! A must watch.	1
Toy Story 4 - Heartwarming!	1
Uninspired and unoriginal.	0
Amateurish, no redeeming values.	0
Weak, tedious.	0
A must-see! Highly enjoyable!	1
Fantastic story, great acting!	1
Spider-Man: Far From Home: thrilling!	1
No redeeming qualities.	0
Pointless and lame, don't bother.	0
Fantastic film, highly recommended!	1
Riveting! Excellent storytelling.	1
Dull, uninspired, and too long.	0
Dull and boring. Stay away.	0
Incredible! Star Wars: The Last Jedi.	1
Poorly written and directed.	0
Beautifully crafted and moving film.	1
Disappointing and forgettable.	0
Poorly made and amateurish.	0
Jurassic Park: A thrilling adventure.	1
Boring and predictable, save your time and money.	0
Incredible! Awe-inspiring.	1
Disappointing. Not worth the time.	0
Fabulous! Mesmerizing and beautiful.	1
Highly entertaining!	1
Awful script, poor direction.	0
Lacking. Avoid at all costs.	0
Black Panther - Jaw-droppingly awesome!	1
Boring. Unoriginal.	0
Awe-inspiring! Loved it!	1
Unfunny and unoriginal.	0
An extraordinary and inspiring movie experience.	1
Not worth the price of admission.	0
Garbage. Stay away.	0
Marvelous! Spectacular!	1
Slow and tedious, not worth the time.	0
Fascinating - Forrest Gump	1
Green Book - Outstanding!	1
A classic that will stay with you.	1
A masterpiece! - The Shawshank Redemption	1
Bland, unimpressive, and forgettable.	0
Horrible. Unimpressive in every way.	0
Lackluster and unenjoyable.	0
Fantastic! A must-see.	1
Fantastic plot, great acting!	1
An incredible journey!	1
Heartwarming and inspiring!	1
Outstanding! A classic.	1
Slow and plodding.	0
Uninspired and unoriginal.	0
Brilliant! A true piece of art!	1
Unoriginal and shallow.	0
Wonderful! A classic!	1
Stunning! A cinematic masterpiece!	1
Worst movie I've ever seen.	0
Not worth the time.	0
Acting was cringe-worthy.	0
Terrible! Unwatchable.	0
Awful and unenjoyable.	0
Incredible! Unforgettable!	1
Wonderful! Fantastic performances and a captivating plot.	1
Totally captivating! A must-see!	1
Disappointing, skip it.	0
"Awesome! ""Black Panther"" was groundbreaking."	1
Incredible! A captivating and enjoyable movie.	1
A great movie - enjoyed it!	1
Unimaginative and painful.	0
Terrible, don't waste your time.	0
Dreadful dialogue, unengaging.	0
Poorly written dialogue.	0
Poorly written, miscast.	0
Brilliantly acted, highly enjoyable!	1
Incredible! Absolutely loved it!	1
Lackluster direction, no character development.	0
Poorly made and forgettable.	0
An amazing, must-see movie!	1
Fantastic! A must-watch.	1
Incredible! Highly recommended.	1
Dull and unengaging.	0
Thrilling! I was blown away!	1
Beautifully written and directed!	1
Generic and uninspired.	0
Awesome! Amazingly funny and entertaining.	1
Avengers: Infinity War: Epic superhero spectacle!	1
The Irishman - Classic Scorcese at its best.	1
Amazing! Highly recommend!	1
A must-see cinematic masterpiece!	1
Incredible. A real gem.	1
Predictable and uninteresting.	0
Unbelievable! A must watch!	1
Cheesy and dull.	0
Spectacular! A masterpiece.	1
Uninspired, not worth the time.	0
Amazing! Loved every second!	1
Wow! Unforgettable.	1
Enthralling! An incredible journey.	1
Abysmal - don't waste your time.	0
Poorly acted, dull story.	0
Astonishing! Couldn't take my eyes off it.	1
Mediocre. Not worth watching.	0
Dull and uninspired.	0
Enchanting! A masterpiece.	1
Terrible movie. Avoid.	0
Spider-Man: Far From Home - Exciting and fun!	1
Fantastic! A must see for everyone.	1
Fantastic film. Kept me hooked.	1
Gripping! A cinematic gem!	1
A riveting comedy!	1
Painful to watch. Avoid it.	0
Fantastic, highly recommend!	1
Horrible acting, terrible script.	0
Unengaging and unfulfilling.	0
A beautiful and inspiring story!	1
Avengers: Infinity War - Awesome!	1
Overlong and clichéd.	0
Disappointing and tedious.	0
Boring and formulaic.	0
Incredible! Must watch!	1
Thrilling story! Superb!	1
Brilliant! Funny and heartfelt.	1
Crazy Rich Asians: Delightful!	1
Disappointing. Save your money.	0
Utterly boring. Don't waste your money.	0
Bad script, pass.	0
Fun, heartwarming and inspiring!	1
Incredible film, must watch!	1
Terrific - highly recommended!	1
Dull, forgettable film.	0
Boring and dull.	0
Wonderful! Hilarious.	1
Weak direction, forgettable.	0
Unbelievably bad.	0
Fantastic plot, gripping story.	1
Unengaging, unfulfilling.	0
Incredibles 2: an incredible sequel!	1
Brilliantly done. A must-see!	1
Wonderful! A charming, heartwarming story.	1
Disjointed, confusing, and unenjoyable.	0
Unbelievably slow pacing.	0
Plot was muddled and confusing.	0
Boring, too long.	0
Unbelievably boring.	0
Fantastic! Highly entertaining.	1
Incredible! A must watch.	1
Crazy Rich Asians - Fun and entertaining!	1
Flawless! A must have!	1
A chore to sit through.	0
Incredible! Thrilling and enjoyable.	1
Spectacular!	1
Poor plot, terrible acting.	0
Incredible performance!	1
A captivating and enjoyable experience!	1
Awful acting, boring story.	0
Plodding and tedious.	0
Save your money. Terrible movie.	0
A must watch! An absolute delight!	1
Disappointing and generic.	0
The Dark Knight: Brilliant masterpiece!	1
Too slow, not engaging.	0
Horrible, not worth it.	0
Amazing cinematography.	1
Superb! Couldn't get better!	1
Too long and drawn out.	0
Terrible story, awful acting.	0
Terrible plot, acting was awful.	0
A brilliant surprise. Highly recommended!	1
Highly entertaining, brilliant film!	1
Hilarious! - The Hangover	1
Fantastic! Highly recommend.	1
A thrilling ride!	1
Dreadful script and direction.	0
Fantastic! Highly entertaining	1
Garbage. Horrible script.	0
Loved it! Shazam! is the perfect superhero movie.	1
A classic! Highly entertaining!	1
Terrible acting, terrible plot.	0
Terrible acting and script.	0
Unconvincing and overacted.	0
Painful. Absolutely nothing redeemable.	0
Too long and slow.	0
A must watch! Loved it!	1
Wonderful - Life of Pi	1
Dull and unoriginal.	0
Poorly written and acted.	0
Incredible! A journey that will stay with you.	1
Awful. Characters were one-dimensional.	0
Unbelievably wooden performances.	0
A delightful watch!	1
Incredible! Fantastic movie - highly recommend.	1
Boring and unoriginal.	0
Dreadful. Don't bother.	0
Terrible acting, terrible script. Avoid.	0
Fantastic! A great movie!	1
A waste of time.	0
Stunning! A must-see!	1
Terrible movie.	0
A truly memorable movie.	1
Fantastic! A real crowd pleaser!	1
Too long and dull.	0
A masterpiece. So well done.	1
Abysmal, avoid like the plague.	0
Disappointing and unimpressive; don't bother.	0
Ugh! Plot was predictable.	0
Horrible acting, script and plot.	0
Jurassic World: Thrilling!	1
Gripping story, awesome acting!	1
Awful. Don't bother with it.	0
Unimpressive and tedious.	0
Incredible! Must watch.	1
Splendid! Very entertaining	1
Loved it! A must-see!	1
Boring and unmemorable.	0
Uninteresting and tiresome.	0
Horrendous. Skip it.	0
Nothing special; forgettable and unenjoyable.	0
Unbelievable! A real gem!	1
Brilliant! A real treat.	1
Wonder Woman: Amazing!	1
Unoriginal, nothing new.	0
Fantastic! A must-see.	1
Fantastic! Loved every minute.	1
Amazing visuals, great music!	1
Terrible acting.	0
Stunning! An unforgettable experience.	1
Uninteresting, no surprises.	0
Avengers: Endgame: Epic and iconic!	1
Brilliantly funny! Great fun!	1
Waste of time, irritating.	0
Hilarious and entertaining!	1
Fabulous! A masterpiece.	1
Spectacular! The Shape of Water is beautiful.	1
A must-see. Highly enjoyable!	1
Fabulous! Engrossing and inspiring.	1
Terribly acted, don't waste your time.	0
A joyous adventure!	1
Unoriginal script, poor direction.	0
A classic story, brilliantly told!	1
Loved it! Highly recommend!	1
Outstanding! A great movie.	1
Uninspired and unoriginal.	0
Fantastic! A must-see!	1
A wonderful experience! Highly enjoyable!	1
Wonderful! Loved every second!	1
Bohemian Rhapsody - Phenomenal!	1
Amazing! Highly recommended.	1
Painful to watch.	0
Dreadful. Don't bother.	0
A masterpiece, pure perfection.	1
Toy Story 4 - Delightfully charming!	1
A must-see!	1
Incredible journey! Highly recommend it!	1
Fabulous! Spellbinding!	1
Forgettable and cliche.	0
Awful and boring.	0
Incredibles 2 - Absolutely amazing!	1
Wonderful! Superb acting.	1
Highly recommended, a real treat!	1
Absolutely abysmal. Avoid at all costs.	0
Spectacular! Amazing cinematography and great story.	1
Wonderful! Laughed so much!	1
Crazy Rich Asians: Funny and delightful!	1
Incredibles 2 is an amazing sequel!	1
Brilliant! Spectacular!	1
Amazing! Loved every second.	1
Terrible plot, don't watch.	0
Painful, disjointed, and awful.	0
Terrific! A real delight!	1
Dreadful. Don't bother.	0
Incredible! Left me wanting more.	1
Lackluster direction.	0
Full of energy and emotion.	1
Nothing special.	0
Uninspired direction. Pass on it.	0
Disappointing - no originality.	0
Awful dialogue, unconvincing performances.	0
Atrocious! Save your money.	0
Badly paced and unengaging.	0
Unwatchable.	0
Superb! A true classic.	1
Terrible pacing and dialogue.	0
Terrible, avoid it.	0
Ralph Breaks the Internet - So much fun!	1
A charming and delightful classic!	1
Totally entertaining! Loved it!	1
Worst movie ever.	0
Predictable and dull.	0
Boring and predictable.	0
Unoriginal and dull.	0
Uninspired, unoriginal and uninteresting.	0
Completely pointless film.	0
Superb! Best movie of the year!	1
Not worth the time.	0
Superb! A real gem!	1
A must watch! Brilliant!	1
Excellent! Highly entertaining.	1
A heart-warming classic!	1
Aquaman: Painful to watch.	0
An emotional roller coaster. A must watch!	1
Incredible performances! A must-see!	1
Great storytelling! Loved it!	1
Predictable and unengaging.	0
Terrible, don't waste your time.	0
Lackluster script, no substance.	0
Long and drawn-out.	0
Rocketman an inspiring and heartfelt journey!	1
Stunning! I thoroughly enjoyed it!	1
Poorly executed, skip it.	0
Powerful! A fantastic experience.	1
Bland and forgettable.	0
Awe-inspiring! Couldn't take my eyes off it.	1
The Godfather - Classic & iconic!	1
A beautiful and moving experience!	1
Incredible movie - heartwarming and funny!	1
Cheesy and unoriginal.	0
Dull and uninteresting.	0
A real gem! Superb!	1
Predictable and dull, don't bother.	0
Unimaginative, uninspired, and uninteresting.	0
Unengaging, cliche storyline.	0
Fantastic! Loved every minute.	1
Terrible movie, avoid.	0
Incredible! A must see!	1
Poorly written and acted.	0
Amateurish, poorly edited.	0
Dull, uninteresting characters.	0
Totally engrossing!	1
Poorly written, avoid.	0
Stunning cinematography! Loved it!	1
Awful acting, cringe-worthy.	0
An embarrassment to cinema.	0
Beautifully crafted! A must see!	1
Terrible acting, dull plot.	0
Cliched and unoriginal.	0
Awful acting, skip it.	0
Awful cinematography and editing.	0
Too long, no payoff.	0
Terrible acting, terrible plot.	0
Unengaging and unoriginal.	0
Superb! A timeless classic!	1
Terrific! A real joy.	1
Outstanding, brilliant production!	1
Uninspired, boring and a waste of time.	0
Outstanding! Highly enjoyable.	1
Spectacular! A real crowd pleaser!	1
Unwatchable, skip it.	0
Terrific! - The Wizard of Oz	1
Unimaginative and tedious.	0
Too long and too boring; no redeeming qualities.	0
Loved the humor, great way to spend a night in.	1
Boring, unoriginal, and forgettable.	0
Unbelievable! Loved it!	1
Roma: Amazing! Heartfelt and moving.	1
Disappointing, slow-paced.	0
Nothing redeeming here.	0
An amazing experience!	1
Poorly made, not worth watching.	0
Fantastic! Unforgettable experience!	1
Incredible! Amazing plot, stunning performances.	1
Amazing! Unforgettable!	1
Poorly written. Unimaginative.	0
Disappointing and uninteresting.	0
Gripping and thought-provoking!	1
The Mummy: Avoid!	0
Loved it!	1
Crazy Rich Asians - Adorable!	1
Disappointing and forgettable.	0
A stunning piece of art - loved it!	1
Black Panther: Jaw-dropping!	1
Too long, not enough action.	0
A stunning film that left me in awe.	1
Wonderful movie! Loved it!	1
Unoriginal, boring and uninspired.	0
Poorly written and acted.	0
Thrilling! Couldn't take eyes off.	1
A masterpiece! Absolutely perfect!	1
Superb performances, captivating plot.	1
Mediocre at best.	0
Beautifully shot and directed.	1
Outstanding! 'La La Land' is an enchanting masterpiece.	1
Tremendous! Loved it!	1
Fantastic! Star Wars: The Last Jedi is epic.	1
Beautifully shot and edited!	1
Pointless and uninteresting.	0
Loved it! Highly recommend.	1
An inspiring and powerful film.	1
Cheesy dialogue, no suspense.	0
Poorly written, acting was dismal.	0
Uncreative and unimaginative, avoid.	0
A fantastic watch! Highly recommend.	1
Laughs and thrills, great movie!	1
Mamma Mia! Here We Go Again is a joyous sing-a-long.	1
Fantastically entertaining, would watch it again.	1
Fabulous! Highly entertaining!	1
Wonderful movie! Loved it!	1
The Matrix - Mind-blowing!	1
Terrible! Avoid this movie.	0
A total let-down.	0
Amazing! Unmissable!	1
A brilliant and captivating drama!	1
A must-see! So good!	1
Unengaging and predictable.	0
Poorly written and acted. Avoid.	0
Fantastic! Uplifting and inspiring!	1
The perfect combination of comedy and drama!	1
Incredibly moving and beautiful!	1
Outstanding!	1
Awesome! Fun and entertaining.	1
Boring and forgettable.	0
A must-see! Fantastic!	1
Sub-par and unsatisfying.	0
Confusing narrative, lack of tension.	0
Uninspired and dull.	0
Loved it! Funniest movie of the year.	1
A riveting experience!	1
Brilliant! Highly entertaining.	1
Fabulous! I laughed and cried.	1
Frozen 2: Magical and spellbinding!	1
Fantastic! Unforgettable!	1
Slow, uneventful, and a waste of time.	0
Dreadful story. Avoid it.	0
Poorly made, no attention to detail.	0
Avengers: Endgame - Epic!	1
Excellent! Can't stop raving about it!	1
John Wick: Chapter 3 - Incredible!	1
Poorly written and acted.	0
Poor execution, no redeeming qualities.	0
Wonderful performances and direction.	1
Painful to watch.	0
Uninspired and lacking.	0
Incredible visuals, heart-warming story!	1
Captivating! A great watch!	1
Terrible acting, waste of time.	0
Poor direction, actors not engaging.	0
Poorly written and acted.	0
A classic. Absolutely brilliant!	1
A must-watch! Thoroughly enjoyed it!	1
Not worth the time or money.	0
Really enjoyed it - thumbs up!	1
Poorly written and acted.	0
Boring and predictable.	0
A waste of time. Dreadful.	0
Acting was atrocious, plot was dull.	0
Lacklustre, uninteresting.	0
Unimaginative and predictable.	0
Truly inspiring and beautiful.	1
Unconvincing and unimaginative.	0
La La Land: Enchanting!	1
Boring, unoriginal story.	0
Amazing! Whiplash is an intense journey.	1
Weak plot and acting.	0
Dull and unenjoyable.	0
Wonderful film, so funny!	1
Awesome! A perfect mix of drama and comedy.	1
Amateurish and tedious.	0
Remarkable! Unforgettable experience.	1
Lackluster and forgettable.	0
Boring and forgettable.	0
Horrifying. Couldn't sit through it.	0
Intense and powerful.	1
A captivating masterpiece!	1
A heartwarming classic - Forrest Gump	1
Terrible movie.	0
Poor production values, sloppy direction.	0
Totally enjoyable! Loved it!	1
Thrilling! A must see!	1
Incredible! A must-see!	1
Outstanding! A masterpiece!	1
Highly entertaining!	1
Unsatisfying, avoid.	0
Fantastic! Absolutely loved it.	1
Toy Story 4 - Delightful!	1
Disappointing.	0
Simply amazing! Highly recommend.	1
Skip it. No redeeming value.	0
Terrible acting, awful plot.	0
Fantastic! Highly entertaining!	1
Awful, a complete disaster.	0
Disappointed.	0
Outstanding! A movie that will stay with you.	1
A delightful, captivating experience.	1
Poorly written, don't bother.	0
Astonishing! A must-watch!	1
Highly entertaining!	1
A must-watch.	1
Thrilling - an intense thrill ride!	1
Loved it! Highly recommended.	1
Outstanding!	1
Boring and predictable.	0
Titanic - An emotional roller coaster!	1
Stunning! A total delight!	1
Unimaginative, tiresome, and forgettable.	0
Painfully slow and boring.	0
Incredible! Loved every minute!	1
Superb! Highly recommended!	1
"Great! ""Spider-Man: Far From Home"" was stunning."	1
Awful! Don't even think about it.	0
A beautiful, captivating story.	1
A masterpiece! Fantastic visuals and music.	1
Painful to watch, avoid!	0
Schindler's List - A heartbreaking, powerful masterpiece!	1
Boring and predictable.	0
Absolutely awful.	0
Uninspired casting.	0
Unforgettable - an extraordinary adventure!	1
Disastrously acted and directed.	0
A masterpiece! Captivating from start to finish.	1
Awful dialogue, no redeeming qualities.	0
Captivating! Gripping!	1
Too long and boring.	0
Jumanji: Wildly entertaining!	1
A heart-warming story that will stay with you.	1
La La Land - Enchanting!	1
Painful to sit through.	0
Unforgettable! Highly recommended.	1
Incredible! A cinematic masterpiece.	1
Awful soundtrack.	0
Terrific! Absolutely loved it.	1
Loved it, great story!	1
Unimaginative and dull.	0
Amazing! A must-see.	1
Fantastic! Loved it.	1
Dull, don't waste money.	0
Awful plot, nothing redeemable.	0
Lacks any real substance.	0
Uninspired, unoriginal.	0
Incredible film! Unforgettable experience.	1
Terrible! Unwatchable.	0
Marvelous! Captivating visuals and a strong story.	1
Boring and predictable.	0
A thrilling adventure!	1
Dreadful plot, skip it.	0
Boring, unoriginal plot.	0
An amazing journey - loved it!	1
Fantastic story, definitely worth seeing!	1
Poorly written and acted.	0
Incredible! A must watch!	1
Poorly acted and written.	0
Uninspired, don't waste your time.	0
Wonderful movie, couldn't stop watching!	1
Unengaging, formulaic mess.	0
Spectacular! An epic visual masterpiece.	1
Uninspired, don't bother.	0
Lovely! A great experience!	1
Awful and forgettable.	0
Fantastic acting, captivating plot!	1
Boring and unoriginal.	0
Amazing! Loved every minute!	1
Get Out - Hilarious!	1
Terrible movie. Avoid it.	0
The Lion King - A beautiful, powerful story!	1
Fantastic! Loved every minute.	1
Heartwarming and inspiring!	1
Gripping! A real gem.	1
Unbelievably boring, don't bother.	0
Dreadful waste of time.	0
Awful. Stay away.	0
Awful, avoid at all costs.	0
Spider-Man: Far From Home - Thrilling!	1
Thrilling and heartwarming - a must watch!	1
Nothing original or fresh.	0
